id_post,data,text,likes,text_preprocessed
468325,1697210700,"Поймали три брата золотую рыбку. Она взмолилась:
– Отпустите меня, добры молодцы, и тогда исполню каждому по три любых желания. 
Посовещались братья и решили рыбку отпустить. 
Молвит старший брат:
– Хочу мешок золота. 
Молвит средний:
– И я хочу мешок золота. 
Младший же брат говорит:
– А я хочу, чтобы рука тряслась!
Посмотрели все на него, как на дурачка, но ничего не сказали. Загадывают дальше. Старший и средний пожелали для себя кареты резные, позолоченные от крыши до колёс, какие во всём королевстве не сыщешь, а младший опять чудит:
– Хочу, – говорит, – чтобы нога тряслась!
Переглянулись братья. ""Ну, – думают, – точно спятил"". 
Загадывают последнее желание. Старший захотел сделаться сильным, как лев, а средний попросил ещё два мешка золота, потому как жаден был до денег. А младший и говорит:
– Хочу, чтобы голова тряслась!
Исполнила рыбка их желания. 
Возвращаются молодцы домой. Старший и средний радуются, предвкушают, как будут жить они в роскоши, как не будет в их жизни горести, а младший идёт, трясётся и думает:
– Бля, выгляжу я потрясно.",711,поймать брат золотой рыбка взмолиться – отпустить добрый молодец исполнить каждый любой желание посовещаться брат решить рыбка отпустить молвить старший брат – хотеть мешок золото молвить средний – хотеть мешок золото младший брат говорить – хотеть рука трястись посмотреть дурачок сказать загадывать далёкий старший средний пожелать карета резной позолотить крыша колесо какой весь королевство сыскать младший чудить – хотеть – говорить – нога трястись переглянуться брат `` – думать – точно спятить '' загадывать последний желание старший захотеть сделаться сильный лев средний попросить ещё мешок золото жадный деньга младший говорить – хотеть голова трястись исполнить рыбка желание возвращаться молодец домой старший средний радоваться предвкушать быть жить роскошь жизнь горесть младший идти трястись думать – бля выглядеть потрясный
468320,1697207100,"После окончания московской консерватории молодую дирижершу послали по распределению на гастроли по губернским городам России. Выдали ей партитуру одной из симфоний Рахманинова с тем, чтобы она с местными оркестрами исполняла эту самую симфонию. 
Приезжает она, стало быть, в уездный город Усть–Матюганск, репетирует с местным оркестром. Через неделю — премьера. Большой успех, аплодисменты. Непосредственно после аплодисментов подходит к дирижерше 2–й тромбон и говорит: 
— Я, знаете ли, догадываюсь, что нашему захолустью далеко до столицы в плане возможности культурно отдохнуть, но буквально за углом от филармонии расположен очень уютный бар, в котором всегда подают свежее пиво и очень приличные шашлыки. Не согласились бы вы отужинать? 
Дирижерша соглашается, они проводят вместе дивный вечер, который заканчивается в ее гостиничном номере. В следующем уездном городке к дирижерше после удачной премьеры вновь подходит 2–й тромбон уже местного оркестра, и выдает такой текст: 
— Наверное, все уездные города похожи друг на друга. Однако у нашего имеется своя изюминка: не далее, чем в квартале отсюда расположен уютный кабачок, в котором подают очень неплохие шашлыки по–карски и вполне приличное свежее пиво. Не согласились ли бы вы отужинать? 
Дирижерша соглашается. Они проводят дивный вечер, который закначивается в ее гостиничном номере. Когда ситуация повторяется в 3–м и 4–м городах, дирижерша крепко задумывается: ""Может быть, это в музыке Рахманинова есть что–то мистическое? И почему именно 2–й тромбон?"" Она раскрывает партию 2–го тромбона, а там насрано.",327,окончание московский консерватория молодой дирижерша послать распределение гастроль губернский город россия выдать партитура один симфония рахманинов местный оркестр исполнять самый симфония приезжать стать уездный город усть–матюганск репетировать местный оркестр неделя — премьера большой успех аплодисменты непосредственно аплодисменты подходить дирижерша 2–й тромбон говорить — знать догадываться наш захолустье далеко столица план возможность культурно отдохнуть буквально угол филармония расположить очень уютный бар который подавать свежий пиво очень приличный шашлык согласиться отужинать дирижерша соглашаться проводить вместе дивный вечер который заканчиваться гостиничный номер следующий уездный городок дирижерша удачный премьера вновь подходить 2–й тромбон местный оркестр выдавать текст — наверное уездный город похожий друг друг однако наш иметься свой изюминка далее квартал отсюда расположить уютный кабачок который подавать очень неплохой шашлык по–карски вполне приличный свежий пиво согласиться отужинать дирижерша соглашаться проводить дивный вечер который закначиваться гостиничный номер ситуация повторяться 3–м 4–м город дирижерша крепко задумываться `` это музыка рахманинов что–тый мистический почему именно 2–й тромбон '' раскрывать партия 2–го тромбон насрано
468298,1697192700,"— Как называется музыкальная группа, не поддерживающая радикальный феминизм и ЛГБТ-сообщество? 
— Сектор База.",2021,— называться музыкальный группа поддерживать радикальный феминизм лгбт-сообщество — сектор база
468294,1697185500,А мой дед как то подошел к сове и говорит:,978,дед подойти сова говорить
468275,1697163900,"Спорят два грузина, чей дед был выше: 
— Мой дед был таким высоким, как вот это дерево. 
— А мой дед был таким высоким, как вон та гора! 
— Мой дед был таким высоким, что доставал до черной дыры! 
— А дыра была круглой? 
— Круглой. 
— Таинственной? 
— Да. 
— Узнаю своего деда!",1712,спорить грузин чей дед выше — дед такой высокий это дерево — дед такой высокий вон тот гора — дед такой высокий доставать чёрный дыра — дыра круглый — круглый — таинственный — — узнавать свой дед
468273,1697156700,Ну давай рассказывай как ты датча нахуй послал,4721,давать рассказывать датч нахуй послать
468259,1697149500,"Затеял мужик капитальный ремонт и нанял под это дело двух рабочих - вроде нормальные, не бухают. Приезжает через две недели домой принимать работу, ходит - ну просто заебись всё сделано, не придерешься. Заходит в туалет, а там унитаз в маленькой комнатке! Он, естественно: это чё за хуйня? А работяга ему: эй, погоди ругаться, вот смотри! - разбегается, отталкивается от стены, скользит по полу и стоя на коленях ссыт в унитаз. Он встаёт и говорит:

- Действительно, Вася, хуево сделали - надо подправить.",721,затеять мужик капитальный ремонт нанять это дело два рабочий вроде нормальный бухать приезжать два неделя домой принимать работа ходить просто заебись всё сделать придраться заходить туалет унитаз маленький комнатка естественно это что хуйня работяга эй погодить ругаться смотреть разбегаться отталкиваться стена скользить пол стоя колено ссать унитаз вставать говорить действительно вася хуёво сделать подправить
468250,1697142300,"Как-то на балу поручику Ржевскому рассказали анекдот:
""Дело было в благородном институте. Сдавал как-то иностранец Ред Маттье экзамен, да завалили его несправедливо, и тут посторонний препод заходит в аудиторию и заступается за Реда с возгласом «Маттье балл!»""
Понравился анекдот Ржевскому, и решил он на балу повторить его перед кавалерами и дамами. Собирает всех в круг и рассказывает:
""Не помню точно, но дело было в одном трактире. Заходит туда француз по имени Пьер Ришелье, а к нему преподаватель благородного института подбегает и кричит: «Я твоего батю выеб!»""",798,как-то бал поручик ржевский рассказать анекдот '' дело благородный институт сдавать как-то иностранец ред маттие экзамен завалить несправедливый посторонний препод заходить аудитория заступаться реда возглас « маттие балл » '' понравиться анекдот ржевский решить бал повторить кавалер дама собирать круг рассказывать '' помнить точно дело один трактир заходить туда француз имя пьер ришелье он преподаватель благородный институт подбегать кричать « твой батя выести » ''
468242,1697135100,"АААА, КРОКОДИЛ В ВАННОЙ!!!",5257,аааа крокодил ванная
468232,1697127900,Ловите хихишки серебряного века,887,ловить хихишка серебряный век
468222,1697120700,"Кто твой любимый персонаж?

Кузен Ави
Микки
Фрэнки 4 пальца
Турецкий
Томми
Тони Пуля в зубах
Борис Бритва, или Борис-Хрен-Попадешь, резкий, как удар серпом по яйцам, и жесткий, как удар молотом. Живой советский герб. Говорят, эту сволочь вообще невозможно убить.
Кирпич",1813,твой любимый персонаж кузен ави микки фрэнк 4 палец турецкий томми тони пуля зуб борис бритва борис-хрен-попасть резкий удар серп яйцо жёсткий удар молот живой советский герб говорить сволочь вообще невозможно убить кирпич
468214,1697113500,"- Во время Арабо-израильской войны одну из ключевых ролей сыграла организация ""Вадимы""
- Вообще-то Лехи
- ой, да Лехи, Лехи, извини",5270,время арабо-израильский война один ключевой роль сыграть организация `` вадим '' вообще-то лёха ой лёха лёха извинить
468208,1697106300,".... и тут вы не поверите, товарищ майор, слизни превращаются в моих друзей-обдолбышей!",2014,.... поверить товарищ майор слизень превращаться мой друг-обдолбыш
468199,1697099100,Израильские ученые открыли банковский счет,3170,израильский учёный открыть банковский счёт
468194,1697091900,"Ну-съ, рядовой, ​поведай​ намъ, какъ ты каптенармуса по матушкѣ давеча послалъ.",4433,ну-съ рядовой ​поведай​ намъ какъ каптенармус матушкѣ давеча послалъ
468190,1697084700,"Какая игра наиболее точно описывает сложившуюся в мире ситуацию?
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
""Как достать соседа""",3885,игра наиболее точно описывать сложиться мир ситуация `` достать сосед ''
468189,1697081802,"ТЕЛЕГА: учится, учица и еще раз учитса
 
https://t.me/myfavoritejumoreski 
https://t.me/myfavoritejumoreski 
https://t.me/myfavoritejumoreski",631,телега учиться учица учитс https //t.me/myfavoritejumoreski https //t.me/myfavoritejumoreski https //t.me/myfavoritejumoreski
468188,1697077500,"Однажды Эрнес Хемингуэй поспорил, что напишет самую печальную повесть, способную растрогать любого. 
Он проиграл спор, ведь...",893,однажды эрнести хемингуэй поспорить написать самый печальный повесть способный растрогать любой проиграть спор ...
468186,1697070300,"Жена игриво мужу: 
— Сереж, а давай займемся Любовью как в кино? 
— А давай! 
Мужик зовёт всех своих друзей и они пускают его жену по кругу. Во время долбёжки жена вынимает хуй изо рта и говорит: 
— Это че за кино такое? 
— ""Игра престолов"" 
— Аааа, я не смотрела просто 
— Да я тоже так, отрывками",1143,жена игриво муж — сереж давать заняться любовь кино — давать мужик звать свой друг пускать жена круг время долбёжка жена вынимать хуй из рот говорить — это че кино такой — `` игра престол '' — аааа смотреть просто — отрывок
468185,1697063100,"Группу угнетателей-спермобаков пригласили полетать на самолете. 
После того как они удобно расселись, их проинформировали, что самолет построили и будут пилотировать феминистки. 
Все, кроме одного, рванули к выходу в панике. 
Оставшегося спермобака, спокойно сидящего на своем месте, спросили: ""Почему вы остались?"" 
— Я полностью уверен в феминистках. Зная их, могу вас заверить, что самолёт с такой массой даже не взлетит.",1179,группа угнетатель-спермобак пригласить полетать самолёт удобно расселиться проинформировать самолёт построить быть пилотировать феминистка кроме один рвануть выход паника остаться спермобак спокойно сидеть свой место спросить `` почему остаться '' — полностью уверенный феминистка знать мочь заверить самолёт масса взлететь
468165,1697055900,"В секс-шопе стартовала акция ""Бери сколько влезет""",3976,секс-шоп стартовать акция `` брать сколько влезть ''
468156,1697048700,"Беседуют два друга-киллера: 
— Слушай, Колян, а ты мог бы меня за бабки убить? 
— Да ты че, Витек! Ты ж братан, я тебя бесплатно ёбну",4054,беседовать друг-киллер — слушать коляна мочь бабка убить — че витька братан бесплатно ёбнуть
468149,1697041500,"Был у нас в армии один случай: У нас в роте стоит аквариум с черепахами. И сослуживца, который вызвался за ними ухаживать мы дружно называли сплинтер. Все изменилось в один день: он ударом ноги убил бежавшую у него под ногами крысу. После этого мы называли его Fylh.[f, а сменить раскладку додумались только под дембель",871,армия случай рота стоить аквариум черепаха сослуживец который вызваться они ухаживать дружно называть сплинтер измениться день удар нога убить бежать нога крыса называть fylh f сменить раскладка додуматься дембель
468142,1697034300,"Кашпировский в зале общается с народом, читает записки из зала: 
- Спасибо, у меня после Вашего сеанса рассосался шрам... 
- Спасибо, у меня рассосались рубцы... 
- А у нас на корабле после Ваших сеансов рассосался кок! 
Кашпировский: 
- Как так - кок? 
-Ну, раньше он сосал только у боцмана, а сейчас у всей команды!",1352,кашпировский зал общаться народ читать записка зал спасибо ваш сеанс рассосаться шрам ... спасибо рассосаться рубец ... корабль ваш сеанс рассосаться кок кашпировский кок -ну ранний сосать боцман весь команда
468134,1697027100,"После окончания московской консерватории молодую дирижершу послали по распределению на гастроли по губернским городам России. Выдали ей партитуру одной из симфоний Рахманинова с тем, чтобы она с местными оркестрами исполняла эту самую симфонию. 
Приезжает она, стало быть, в уездный город Усть–Матюганск, репетирует с местным оркестром. Через неделю — премьера. Большой успех, аплодисменты. Непосредственно после аплодисментов подходит к дирижерше 2–й тромбон и говорит: 
— Я, знаете ли, догадываюсь, что нашему захолустью далеко до столицы в плане возможности культурно отдохнуть, но буквально за углом от филармонии расположен очень уютный бар, в котором всегда подают свежее пиво и очень приличные шашлыки. Не согласились бы вы отужинать? 
Дирижерша соглашается, они проводят вместе дивный вечер, который заканчивается в ее гостиничном номере. В следующем уездном городке к дирижерше после удачной премьеры вновь подходит 2–й тромбон уже местного оркестра, и выдает такой текст: 
— Наверное, все уездные города похожи друг на друга. Однако у нашего имеется своя изюминка: не далее, чем в квартале отсюда расположен уютный кабачок, в котором подают очень неплохие шашлыки по–карски и вполне приличное свежее пиво. Не согласились ли бы вы отужинать? 
Дирижерша соглашается. Они проводят дивный вечер, который закначивается в ее гостиничном номере. Когда ситуация повторяется в 3–м и 4–м городах, дирижерша крепко задумывается: ""Может быть, это в музыке Рахманинова есть что–то мистическое? И почему именно 2–й тромбон?"" Она раскрывает партию 2–го тромбона и видит широкую надпись поперек нотных линеек: ""Дирижерша ведется на пиво и шашлыки""",1184,окончание московский консерватория молодой дирижерша послать распределение гастроль губернский город россия выдать партитура один симфония рахманинов местный оркестр исполнять самый симфония приезжать стать уездный город усть–матюганск репетировать местный оркестр неделя — премьера большой успех аплодисменты непосредственно аплодисменты подходить дирижерша 2–й тромбон говорить — знать догадываться наш захолустье далеко столица план возможность культурно отдохнуть буквально угол филармония расположить очень уютный бар который подавать свежий пиво очень приличный шашлык согласиться отужинать дирижерша соглашаться проводить вместе дивный вечер который заканчиваться гостиничный номер следующий уездный городок дирижерша удачный премьера вновь подходить 2–й тромбон местный оркестр выдавать текст — наверное уездный город похожий друг друг однако наш иметься свой изюминка далее квартал отсюда расположить уютный кабачок который подавать очень неплохой шашлык по–карски вполне приличный свежий пиво согласиться отужинать дирижерша соглашаться проводить дивный вечер который закначиваться гостиничный номер ситуация повторяться 3–м 4–м город дирижерша крепко задумываться `` это музыка рахманинов что–тый мистический почему именно 2–й тромбон '' раскрывать партия 2–го тромбон видеть широкий надпись поперёк нотный линейка `` дирижерша вестись пиво шашлык ''
468126,1697019900,"Девушка заходит в cекc-шоп и спрашивает: 
- У Вас есть презеки с вкусом малины? 
- Есть! 
- А со вкусом банана? 
- Есть! 
- А со вкусом черной смородины есть? 
Продавец: 
- Девушка, Вам х@й сос@ть или компот варить?!
- ты @ я @ ты @ я @ ты @ я @ ты @ я @ ты @ я @ ты @ я @",2163,девушка заходить cекc-шоп спрашивать презек вкус малина вкус банан вкус чёрный смородина продавец девушка х й сос ть компот варить
468118,1697012700,"Идёт медведь по лесу, видит, машина горит. 
Сел в неё, ввёл HESOYAM RIPAZHA и полетел.",4802,идти медведь лес видеть машина гореть сесть она ввести hesoyam ripazha полететь
468113,1697009100,"Заходят как-то классная ведущая, блогеры, комики, музыканты и эксперты в студию... Нет, это не начало анекдота, а новый позитивный и крутой подкаст о сексе ""Возьми и скажи"". Получилось очень откровенно и весело. 
В первом выпуске «Контрацепция» были Коваль, Асия и эксперт-сексолог Анна Тимошкина. После просмотра точно будет легче обсуждать такие темы с партнёром. Может даже посмотреть его вместе?",50,заходить как-то классный ведущий блогер комик музыкант эксперт студия ... это начало анекдот новый позитивный крутой подкаст секс `` взять сказать '' получиться очень откровенно весело первый выпуск « контрацепция » коваль асий эксперт-сексолог анна тимошкин просмотр точно лёгкий обсуждать такой тема партнёр посмотреть вместе
468109,1697005500,Пациенты психбольницы совершили переворот и установили антисанитарию,3016,пациент психбольница совершить переворот установить антисанитария
468104,1696998300,"Ну, тролль, рассказывай как Безымянного нахуй послал",3217,тролль рассказывать безымянный нахуй послать
468102,1696991100,"ели рыбу мужики
пивом запивали",4568,есть рыба мужик пиво запивать
468098,1696983900,"Приходит молодая девушка в косметический кабинет: 
- Доктор мне выходить замуж через неделю, а у меня такие маленькие титьки, что стыдно перед будущим мужем. Можете вы что-нибудь сделать? 
Доктор: 
- Конечно, у нас есть последняя отечественная разработка. 
Спустя три дня... Девушка, с маленьким бюстом, покидает кабинет. 
Доктор: 
- Вырастут постепенно, через неделю примерно
Девушка:
- Ну как раз через неделю свадьба
После свадьбы:",377,приходить молодой девушка косметический кабинет доктор выходить замуж неделя такой маленький титька стыдно будущее муж мочь что-нибудь сделать доктор последний отечественный разработка спустя день ... девушка маленький бюст покидать кабинет доктор вырасти постепенно неделя примерно девушка неделя свадьба свадьба
468097,1696976700,Сборник анекдотов в стоматологической клинике,734,сборник анекдот стоматологический клиника
468081,1696969500,"Сидит Максим Кац в пабе, сидит, пивко потягивает, Твиттер листает.
Сидел, сидел и говорит:
- Вот я занимался проблемами городского планирования, но никто меня не называет Урбанистом.
Посидел, отхлебнул пива, задумался.
- Вот я стал депутатом муниципального собрания московского района Щукино, но никто меня не называет Депутатом.
Посидел, отхлебнул пива, задумался.
- Вот я веду оппозиционный канал на Ютубе, но никто меня не называет Оппозиционером.
Посидел, отхлебнул пива, затянулся:
- Но стоило один раз трахнуть собаку...
Потом подумал, и добавил:
- Действительно стоило...",1228,сидеть максим кац паб сидеть пивко потягивать твиттер листать сидеть сидеть говорить заниматься проблема городской планирование никто называть урбанист посидеть отхлебнуть пиво задуматься стать депутат муниципальный собрание московский район щукино никто называть депутат посидеть отхлебнуть пиво задуматься вести оппозиционный канал ютуба никто называть оппозиционер посидеть отхлебнуть пиво затянуться стоить трахнуть собака ... подумать добавить действительно стоить ...
468064,1696955100,"Ну рассказывай, сука, как ты моего кореша-волка на вертолёте катал!!",2939,рассказывать сука мой кореш-волк вертолёт катать
468056,1696940700,В семье грибов скандал. Сын-наркоман сорвался.,3612,семья гриб скандал сын-наркоман сорваться
468049,1696933500,"Приходит мужик в цирк. 
- Крутой номер у меня, - говорит. - Ставлю внизу бутылку, прыгаю из-под купола и оказываюсь в ней! 
- Нуу, - не верят ему. - Покажи! 
Мужик ставит бутылку, забирается под купол, прыгает - бац, и он в бутылке! Начали пытать, что да как, а мужик: 
- Ну, это мой секрет, фирменный, миллион долларов стоит... 
Дали ему в конце концов бабки.. 
- Знаете, я вас немного обманул. Секрет прост: перед попаданием в бутылку я просто посылаю нахуй колдуна.",1261,приходить мужик цирк крутой номер говорить ставить внизу бутылка прыгать из-под купол оказываться нуу верить показать мужик ставить бутылка забираться купол прыгать бац бутылка начать пытать мужик это секрет фирменный миллион доллар стоить ... дать конец конец бабка .. знать немного обмануть секрет простой попадание бутылка просто посылать нахуй колдун
468031,1696911900,"Ну, рассказывай как ты царя скорпионов нахуй послал.",3260,рассказывать царь скорпион нахуй послать
468027,1696904700,"Заходит как-то русский в еврейский бар.
Евреи ему: о русский пришёл
Русский спрашивает: а откуда вы знаете что я русский?
Евреи ему: так в начале анекдота написано.",1215,заходить как-то русский еврейский бар еврей русский прийти русский спрашивать откуда знать русский еврей начало анекдот написать
468025,1696897500,"Заходит солдат с ирокезом и говорит:
- Товарищ капитан, у меня 2 новости!
- Довай хорошую.
- Табуретку еще ебать и ебать!",1242,заходить солдат ирокез говорить товарищ капитан 2 новость довать хороший табуретка ебать ебать
468021,1696890300,"Пришел мужик в автосалон. К нему подходит консультант, говорит, мужик, три желания твои исполню, загадывай!
М: Хочу, чтобы ручка двери тряслась. 
Консультант удивился, ну ладно, сделаем говорит. 
М: Второе, хочу, чтобы руль трясся!
Консультант смотрит на мужика, ну что поделать, хозяин барин. 
М: И последнее, хочу, чтобы вся машина тряслась! 
К: Вас понял. 
Выкатывают мужику Ладу Гранту. 
М: Бля, чёт тупанул)))",907,прийти мужик автосалон он подходить консультант говорить мужик желание твой исполнить загадывать м хотеть ручка дверь трястись консультант удивиться ладный сделать говорить м второе хотеть руль трястись консультант смотреть мужик поделать хозяин барин м последний хотеть весь машина трястись понять выкатывать мужик лада грант м бля чёт тупанула
467994,1696883100,"Приходит еврей в синагогу и говорит:
- Ребе, я согрешил, я отымел жену в зад. Это большой грех?
- Большой! – говорит Ребе.
- Как мне его искупить?
- Только одно средство: берешь автомат, идешь на арабо-израильскую
границу и убиваешь одного араба, – грех тут же списывается.
На следующей неделе приходит снова этот еврей:
- Ребе, я снова согрешил, я снова взял жену аналом.
- Ну, а чего ты ко мне пришел? Иди на границу, убей араба – грех
автоматически спишется.
Прошло пару месяцев. Приходит к ребе жена того еврея и спрашивает:
- Скажите мне, ребе, почему вы таки-решили урегулировать
арабо-израильский конфликт через мою жопу?",1589,приходить еврей синагога говорить реб согрешить отымел жена зад это большой грех большой – говорить реб искупить один средство брать автомат идти арабо-израильский граница убивать один араб – грех списываться следующий неделя приходить снова еврей реб снова согрешить снова взять жена анал к прийти идти граница убить араб – грех автоматически списаться пройти пара месяц приходить реб жена еврей спрашивать сказать реб почему таки-решить урегулировать арабо-израильский конфликт мой жопа
467993,1696875900,"Приходит Петька к Василию Ивановичу и говорит:
- Василий Иванович, а что такое подвох?
- Не знаю, Петька, иди у Анки спроси",1791,приходить петька василий иванович говорить василий иванович такой подвох знать петька идти анк спросить
467989,1696872300,"Как называется фестиваль картавых копрофилов?
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
Калнавал",1498,называться фестиваль картавый копрофил калнавал
467981,1696865100,"Приходит молодая девушка в косметический кабинет: 
- Доктор мне выходить замуж через неделю, а у меня такие маленькие титьки, что стыдно перед будущим мужем. Можете вы что-нибудь сделать? 
Доктор: 
- Конечно, у нас есть последняя отечественная разработка. 
Спустя три дня... Девушка, довольная большим бюстом, покидает кабинет. 
Доктор: 
- Только знаете, при сексе может сначала зазвенеть, так вы не бойтесь - это идет притирка. 
Идет брачная ночь. Вдруг что-то металлическое падает на пол, начинает звенеть и катиться. 
— Ха.. Ха... Ха... Опять залупа открутилась!",648,приходить молодой девушка косметический кабинет доктор выходить замуж неделя такой маленький титька стыдно будущее муж мочь что-нибудь сделать доктор последний отечественный разработка спустя день ... девушка довольный больший бюст покидать кабинет доктор знать секс сначала зазвенеть бояться это идти притирка идти брачный ночь что-то металлический падать пол начинать звенеть катиться — ха .. ха ... ха ... залупа открутиться
467978,1696861500,Куда уж популярнее,1132,популярный
467968,1696847100,"Умирает анимешник и попадает в ад. 
Его встречает главный черт:
- Ну, пошли выберешь свое наказание. 
Открывает первую дверь. Там черти бьют людей кнутами без остановки. Анимешник сразу такой:
- Не-не, это слишком жестко... 
Черт ведет чего дальше, открывает вторую дверь. Там людей жгут раскаленными прутами. 
- Нее, это тоже не для меня... 
Черт ведет его дальше, открывает третью дверь и говорит. 
- Ваши кстати обычно это выбирают. 
А там внутри черти людей гавном из ведер кормят. 
- Во-во! Вот это тема, беру. 
Заходит он внутрь, становится рядом с остальными, открывает рот, и тут главный черт говорит. 
- Ну все! Перерыв окончен, убирайте ведра. 
